Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Rho,Rho_err,Vr,Ur,Wr,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg
2023-04-19 07:33:10.463728,1384.794027,4.59,-4.06,2.14,-0.19,17.4,887.33,48.05,83.0,0.0,-0.00600091,-0.00643048,-0.000365646,32.6911071,-103.075248,1155.25063,93.3724789,0.745236301,-0.708909761,,,,,,,,,,,,,,1.063895898974404,0.0140494741383755,3.927079370657929,2.3751310735521347,-0.19,4.58100412535612,3.921078460657929,2.3687005935521346,-0.189634354,58.86407114240769,0.2393790196830678,0.2895703663271596,,,,,,,
2023-04-19 07:33:10.663275,1384.993574,4.37,-4.22,1.08,0.35,17.44,887.31,47.94,92.0,0.0,-0.00611182,-0.00762606,4.98382e-05,32.6911071,-103.075248,1155.23916,93.3751736,0.743226178,-0.708352204,,,,,,,,,,,,,,1.063725476243672,0.0140469288506407,4.149096387679196,1.3265742217258147,0.35,4.347866762143003,4.142984567679195,1.3189481617258147,0.3499501618,72.34076150737924,0.2231030703746184,0.2958925713502762,,,,,,,
2023-04-19 07:33:10.863627,1385.193926,6.17,-5.38,3.02,-0.11,17.2,887.28,48.78,93.0,0.0,-0.00626402,-0.00725769,0.00333437,32.6911071,-103.075248,1155.26028,93.3821234,0.743669038,-0.707564911,,,,,,,,,,,,,,1.0645687452509116,0.0140615681697167,5.192464922562002,3.332132654616737,-0.11,6.160476713053145,5.186200902562002,3.324874964616737,-0.11333437,57.33605547676887,0.259474030657534,0.3444889236298875,,,,,,,
2023-04-19 07:33:11.064804,1385.395103,4.75,-4.68,0.8,0.22,17.58,887.29,47.71,84.0,0.0,-0.00624203,-0.00699192,0.00313105,32.6911071,-103.075248,1155.23623,93.3827282,0.743295986,-0.707354867,2.48129,58.7859,13106.0,25.6502,11691.0,0.372516,-1.0,14.0,-1195.0,76.0,,0.0,,1.063189278149088,0.0140382424700231,4.624641489586408,1.0747516423788352,0.22,4.740224086796167,4.618399459586408,1.067759722378835,0.21686895,76.98211970188737,0.2205078753084076,0.3146336517841691,4.990112215208541,68.48797376989528,4.586835377969349,1.872788272131478,0.28866878796,0.3155316673517355,0.2323863967289397
2023-04-19 07:33:11.262873,1385.593172,4.82,-4.59,1.47,0.15,17.66,887.29,47.42,81.0,0.0,-0.00625655,-0.00746637,-0.00058766,32.6911071,-103.075248,1155.22744,93.382322,0.748875794,-0.71253036,,,,,,,,,,,,,,1.062896801472729,0.0140333327704141,4.495276970924864,1.7382419148877335,0.15,4.811121316934533,4.489020420924864,1.7307755448877336,0.1505876599999999,68.91548007587097,0.2279858784387536,0.3109062464047555,,,,,,,
2023-04-19 07:33:11.463569,1385.793868,4.97,-4.61,1.66,0.84,17.82,887.28,46.89,88.0,0.0,-0.00623569,-0.00803369,0.000728462,32.6911071,-103.075248,1155.22048,93.3890101,0.746647673,-0.711854919,,,,,,,,,,,,,,1.0623003580561643,0.0140234809779841,4.503807229094277,1.9296166570482696,0.84,4.890872197115858,4.497571539094277,1.9215829670482696,0.839271538,66.86545208756996,0.2308611288653851,0.311736943589589,,,,,,,
2023-04-19 07:33:11.663106,1385.993405,5.3,-4.94,1.84,0.58,17.67,887.29,47.35,94.0,0.0,-0.00594433,-0.00815449,0.00125943,32.6911071,-103.075248,1155.22878,93.3959701,0.747049538,-0.710226968,,,,,,,,,,,,,,1.0628602532022706,0.0140327193031874,4.822330805580877,2.1293955953616743,0.58,5.262816974704174,4.8163864755808765,2.1212411053616744,0.57874057,66.23026614178202,0.2338665913361429,0.3255666051637128,,,,,,,
2023-04-19 07:33:11.862906,1386.193205,5.32,-4.89,1.9,0.92,17.61,887.29,47.57,86.0,0.0,-0.00607418,-0.00617671,0.0013061,32.6911071,-103.075248,1155.23135,93.3881234,0.748105538,-0.711926909,,,,,,,,,,,,,,1.0630795805347515,0.0140364009238553,4.769163810606504,2.185675306993529,0.92,5.238056601783525,4.763089630606504,2.179498596993529,0.9186939,65.41207487345477,0.2349038347541194,0.3234411341331686,,,,,,,
2023-04-19 07:33:12.064337,1386.394636,4.66,-4.35,1.34,1.0,17.82,887.28,46.85,81.0,0.0,-0.00599961,-0.00876257,0.00395767,32.6911071,-103.075248,1155.2361099999998,93.3896252,0.748555554,-0.712470484,2.48298,58.326,13101.3,25.6507,11699.0,0.326668,-1.0,14.0,-1178.0,76.0,,0.0,,1.0623003580561643,0.0140234809779841,4.2631615676958186,1.5948521711184798,1.0,4.54302852256385,4.257161957695819,1.5860896011184795,0.99604233,69.5661302769494,0.226231901466464,0.3011124567329127,4.614367949039388,70.02712539135219,4.314031734605286,1.6047495308646684,0.8043776366,0.3038701390697251,0.2273857986146716
2023-04-19 07:33:12.263121,1386.59342,3.93,-3.72,0.94,0.88,17.72,887.3,47.19,86.0,0.0,-0.00623537,-0.00870137,0.00220549,32.6911071,-103.075248,1155.23562,93.3955008,0.746478658,-0.709178293,,,,,,,,,,,,,,1.0626895262109068,0.0140296956738082,3.657795166165299,1.1586779200354909,0.88,3.8283593105405207,3.6515597961652992,1.1499765500354908,0.87779451,72.51935241099578,0.2217604809715622,0.2765085671373685,,,,,,,
